Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
South Africa,ZAF,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.867312351229307,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.93322861077752,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.984853877855944,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0627141000029,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.421008574749831,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.934558995155857,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.86999988555908,6.82999992370605,5.98000001907349,5.40000009536743,4.32000017166138,3.74000000953674,3.52999997138977,3.41000008583069,5.88000011444092,5.98000001907349,6.8600001335144,6.55999994277954,..,7.42999982833862,8.25,8.88000011444092,10.7299995422363,12.8599996566772,12.0299997329712,13.5799999237061,..
South Africa,ZAF,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.65000009536743,8.21000003814697,8.8100004196167,6.53000020980835,4.75,3.42000007629395,2.79999995231628,4.73000001907349,6.82000017166138,6.82999992370605,7.6100001335144,6.86999988555908,..,8.5,9.60999965667725,9.57999992370605,11.2200002670288,14.5900001525879,13.1700000762939,15.0299997329712,..
South Africa,ZAF,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.25,5.75,4.01000022888184,4.57999992370605,3.97000002861023,3.98000001907349,4.07000017166138,2.25999999046326,4.94000005722046,5.1399998664856,6.11999988555908,6.23999977111816,..,6.36999988555908,6.88000011444092,8.13000011444092,10.1800003051758,10.9399995803833,10.789999961853,11.9700002670288,..
South Africa,ZAF,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.2000007629395,34.2099990844727,38.4000015258789,37.1800003051758,33.6599998474121,33.3699989318848,32.6800003051758,31.6000003814697,28.3299999237061,29.4500007629395,30.5499992370605,31.0200004577637,..,31.2299995422363,31.6599998474121,31.4599990844727,32.7099990844727,33.2900009155273,32.6500015258789,34.9199981689453,..
South Africa,ZAF,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7400016784668,41.6199989318848,48.9199981689453,46.9300003051758,43.1100006103516,42.7299995422363,42.4599990844727,40.8800010681152,33.060001373291,32.2299995422363,33.2400016784668,34.8600006103516,..,33.9199981689453,35.4199981689453,35.0299987792969,36.5999984741211,36.439998626709,35.5200004577637,37.8499984741211,..
South Africa,ZAF,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6700000762939,29.3400001525879,31.7600002288818,31.1700000762939,28.0400009155273,27.4200000762939,26.4400005340576,25.8500003814697,24.6599998474121,27.3400001525879,28.5200004577637,28.1000003814697,..,29.1399993896484,28.7700004577637,28.7099990844727,29.7600002288818,30.8899993896484,30.4300003051758,32.6500015258789,..
South Africa,ZAF,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.2299995422363,31.8999996185303,33.8899993896484,32.7999992370605,30.5599994659424,29.7700004577637,28.5599994659424,26.9599990844727,22.9200000762939,24.6399993896484,25.8299999237061,26.0200004577637,..,25.3500003814697,25.0699996948242,25.8400001525879,27.25,27.8400001525879,28.4799995422363,29.6599998474121,..
South Africa,ZAF,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.9700012207031,37.1599998474121,40.9300003051758,39.1100006103516,37.2000007629395,37.1599998474121,35.9500007629395,33.2400016784668,27.5100002288818,28.1399993896484,30.0599994659424,30.3700008392334,..,28.6200008392334,27.7000007629395,29.4799995422363,31,31.2800006866455,32.0099983215332,33.0699996948242,..
South Africa,ZAF,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.1700000762939,27.4200000762939,27.8899993896484,27.3999996185303,25.0900001525879,23.6000003814697,22.3600006103516,21.6599998474121,18.8700008392334,21.5900001525879,22.3299999237061,22.3799991607666,..,22.5900001525879,22.8600006103516,22.75,24.0900001525879,24.9799995422363,25.5699996948242,26.8299999237061,..
South Africa,ZAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.3400001525879,35.3300018310547,35.8800010681152,36.1599998474121,36.1199989318848,36.1699981689453,35.939998626709,35.7000007629395,35.9199981689453,35.9599990844727,36.560001373291,41.3699989318848,39.310001373291,36.2299995422363,36.4199981689453,35.8199996948242,33.060001373291,25.7999992370605,25.5699996948242,27.0200004577637,27.2299995422363,27.0799999237061,26.5400009155273,27.0300006866455,27.5400009155273,28.9899997711182,29.2600002288818,29.0499992370605,30.5,..
South Africa,ZAF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.9599990844727,30.2600002288818,35.6599998474121,36.4099998474121,41.3199996948242,39.3199996948242,36.3899993896484,36.5,35.8899993896484,33.1699981689453,25.7399997711182,25.5400009155273,26.9799995422363,27.1900005340576,27.0499992370605,26.5200004577637,27.0200004577637,27.5200004577637,28.9799995422363,29.2600002288818,29.0499992370605,30.5,..
South Africa,ZAF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.8799991607666,26.0499992370605,26.0100002288818,25.8700008392334,25.7999992370605,25.7000007629395,25.7399997711182,25.8400001525879,25.7600002288818,25.5400009155273,26.4400005340576,27.3400001525879,27.0699996948242,24.2999992370605,23.5100002288818,22.5400009155273,21.4400005340576,19.7399997711182,21.9200000762939,22.8700008392334,22.5900001525879,22.8700008392334,22.9699993133545,23.1599998474121,23.2099990844727,24.5400009155273,25.2000007629395,25.1399993896484,26.7800006866455,..
South Africa,ZAF,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.3199996948242,21.0599994659424,25.3299999237061,26.3299999237061,27.3099994659424,27.0799999237061,24.4099998474121,23.5599994659424,22.5799999237061,21.5100002288818,19.6900005340576,21.8899993896484,22.8400001525879,22.5599994659424,22.8400001525879,22.9500007629395,23.1499996185303,23.2000007629395,24.5300006866455,25.2000007629395,25.1299991607666,26.7900009155273,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.4400005340576,29.5799999237061,29.7999992370605,29.8799991607666,29.8700008392334,29.8700008392334,29.8500003814697,29.8500003814697,29.9400005340576,29.8799991607666,30.6900005340576,33.2900009155273,32.310001373291,29.4500007629395,29.1200008392334,28.3400001525879,26.5400009155273,22.4099998474121,23.5200004577637,24.6800003051758,24.6399993896484,24.7299995422363,24.5599994659424,24.8899993896484,25.1499996185303,26.5400009155273,27.0400009155273,26.9099998474121,28.4699993133545,28.7399997711182
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,25.3700008392334,29.8799991607666,30.6900005340576,33.2900009155273,32.310001373291,29.4500007629395,29.1200008392334,28.3400001525879,26.5400009155273,22.4099998474121,23.5200004577637,24.6800003051758,24.6399993896484,24.7299995422363,24.5599994659424,24.8899993896484,25.1499996185303,26.5400009155273,27.0400009155273,26.9099998474121,28.4699993133545,..
South Africa,ZAF,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.6399993896484,54.9700012207031,56.0299987792969,56.8699989318848,57.2700004577637,57.6599998474121,57.7099990844727,57.689998626709,58.2599983215332,58.6599998474121,60.9099998474121,66.8300018310547,67.3300018310547,64.8399963378906,64.3199996948242,62.6399993896484,59.8300018310547,49.5,51.4500007629395,54.1399993896484,54.3899993896484,56.2299995422363,55.3400001525879,55.2999992370605,55.060001373291,59.6300010681152,58.9199981689453,59.189998626709,62.2299995422363,..
South Africa,ZAF,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.8600006103516,60.6500015258789,65.8099975585938,66.4599990844727,63.939998626709,64.0199966430664,61.9000015258789,59.6699981689453,50.2900009155273,52.3400001525879,55,55.0299987792969,56.6800003051758,55.5400009155273,55.2900009155273,54.8800010681152,59.2999992370605,58.5099983215332,58.7400016784668,61.7200012207031,..
South Africa,ZAF,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.2200012207031,46.6399993896484,46.9900016784668,47.2400016784668,47.4900016784668,47.6199989318848,47.9000015258789,48.1800003051758,48.4099998474121,48.5,51.3600006103516,54.2599983215332,55.8899993896484,49.4000015258789,49.060001373291,47.8800010681152,46.4599990844727,41.0400009155273,44.4900016784668,47.5900001525879,45.9099998474121,47.4500007629395,47.9300003051758,48.1199989318848,46.5200004577637,48.8600006103516,49.1199989318848,49.4799995422363,53.5900001525879,..
South Africa,ZAF,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.0699996948242,52.1199989318848,54.7799987792969,56.7799987792969,50.3499984741211,49.7700004577637,48.3600006103516,46.7799987792969,41.7099990844727,45.0699996948242,48.0900001525879,46.2299995422363,47.6399993896484,47.9700012207031,48.0200004577637,46.3199996948242,48.5900001525879,48.8199996948242,49.1500015258789,53.2200012207031,..
South Africa,ZAF,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.5699996948242,49.9700012207031,50.6199989318848,51.1300010681152,51.4700012207031,51.7299995422363,51.9300003051758,52.1199989318848,52.5200004577637,52.7799987792969,55.4099998474121,59.6399993896484,60.8300018310547,56.1300010681152,55.7700004577637,54.4099998474121,52.4000015258789,44.810001373291,47.5900001525879,50.5200004577637,49.7900009155273,51.3899993896484,51.310001373291,51.3400001525879,50.310001373291,53.6300010681152,53.5299987792969,53.7700004577637,57.4700012207031,..
South Africa,ZAF,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.4900016784668,56.0299987792969,59.8800010681152,61.2700004577637,56.6599998474121,56.25,54.6300010681152,52.5299987792969,45.5900001525879,48.3400001525879,51.1800003051758,50.25,51.7000007629395,51.4300003051758,51.2900009155273,50.1300010681152,53.3499984741211,53.2000007629395,53.4099998474121,57.0499992370605,..
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.00627361534051,1.16962180301104,47.3052912549011,45.0782570634584,-0.0393813258289415,1.65522359837255,52.8146520738376,379.848020604367,187.851625696624,..,..,..
South Sudan,SSD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.8293295391053,12.9264024311492,38.8333429721931,46.5069047554802,36.5121584994857,-26.7002845822567,17.6893321393151,..,..,..,..,..
South Sudan,SSD,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.9462623596191,62.9094696044922,60.1496810913086,164.625091552734,104.500854492188,112.484046936035,151.6,..,..,..,..,..,..,..,..,..,..,..,..,-11.8293295391053,12.9264024311492,38.8333429721931,46.5069047554802,36.5121584994857,-26.7002845822567,17.6893321393151,..,..,..,..,..
South Sudan,SSD,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5799999237061,13.6400003433228,13.8199996948242,13.8900003433228,13.8900003433228,13.8500003814697,13.8599996566772,13.8599996566772,13.8999996185303,13.8900003433228,13.8500003814697,13.8900003433228,13.9099998474121,13.8199996948242,13.710000038147,13.5,13.3000001907349,13.210000038147,13.6199998855591,13.7399997711182,13.6800003051758,13.8199996948242,13.9700002670288,13.7200002670288,13.710000038147,13.6999998092651,13.4899997711182,13.3100004196167,13.1599998474121,..
South Sudan,SSD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2299995422363,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.3500003814697,11.4700002670288,11.6000003814697,11.6300001144409,11.6199998855591,11.6599998474121,11.6300001144409,11.6300001144409,11.6999998092651,11.6400003433228,11.6199998855591,11.6999998092651,11.6700000762939,11.6099996566772,11.5200004577637,11.3599996566772,11.2200002670288,11.1499996185303,11.4799995422363,11.4799995422363,11.5200004577637,11.4099998474121,11.289999961853,11.3400001525879,11.2299995422363,11.0799999237061,11.0100002288818,10.9399995803833,10.8900003433228,..
South Sudan,SSD,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1700000762939,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4300003051758,12.5200004577637,12.6800003051758,12.7200002670288,12.7200002670288,12.7200002670288,12.710000038147,12.710000038147,12.7600002288818,12.7200002670288,12.6999998092651,12.75,12.75,12.6800003051758,12.5799999237061,12.3900003433228,12.2200002670288,12.1499996185303,12.5200004577637,12.5799999237061,12.5699996948242,12.5900001525879,12.6000003814697,12.5100002288818,12.4499998092651,12.3699998855591,12.2299995422363,12.1000003814697,12.0100002288818,12.6599998474121
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1499996185303,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.6599998474121,17.7700004577637,18,18.0699996948242,18.0499992370605,17.9899997711182,17.9500007629395,17.9300003051758,17.9899997711182,17.9699993133545,17.9300003051758,17.9899997711182,18.0100002288818,17.8999996185303,17.75,17.4599990844727,17.1900005340576,17.0799999237061,17.6100006103516,17.7600002288818,17.7199993133545,17.8799991607666,18.0400009155273,17.8999996185303,17.8299999237061,17.8199996948242,17.5499992370605,17.3700008392334,17.2099990844727,..
South Sudan,SSD,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9899997711182,..,..,..,..,..,..,..,..,..,..,..,..
